TOT_DT,NODE_ID,ACSR_ID,DRCT_CD,LANE_NO,VKND_CD,TRF_QNTY,AVG_SPD,OCPN_RATE,RQRD_MS
25-9-20 오후 2:35,SH001N0084,ACSR000001,1,2,10,1,39.6,0,59499
25-9-20 오후 2:35,SH001N0084,ACSR000001,1,2,2,2,35.57,0,56443
25-9-20 오후 2:35,SH001N0084,ACSR000001,1,2,8,1,29.28,0,62343
25-9-20 오후 2:35,SH001N0084,ACSR000001,1,3,2,1,11.64,0,50551
25-9-20 오후 2:35,SH001N0084,ACSR000001,2,3,2,1,29.92,0,50411
25-9-20 오후 2:35,SH001N0084,ACSR000001,2,4,20,1,35.26,0,55094
25-9-20 오후 2:35,SH001N0084,ACSR000001,3,5,1,1,27.32,0,4260
25-9-20 오후 2:35,SH001N0084,ACSR000002,1,1,2,7,58.22,7.33,1338
25-9-20 오후 2:35,SH001N0084,ACSR000002,1,1,4,1,65.42,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000002,1,1,8,1,64.94,0,4970
25-9-20 오후 2:35,SH001N0084,ACSR000002,2,2,2,4,111.14,0,3692
25-9-20 오후 2:35,SH001N0084,ACSR000002,2,3,10,1,95.68,0,5822
25-9-20 오후 2:35,SH001N0084,ACSR000002,2,3,2,2,97.32,0,3692
25-9-20 오후 2:35,SH001N0084,ACSR000002,2,4,1,1,-1,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000002,2,4,2,1,90.72,0,4405
25-9-20 오후 2:35,SH001N0084,ACSR000002,3,5,1,4,60.34,0,4190
25-9-20 오후 2:35,SH001N0084,ACSR000002,3,5,2,1,42.16,0,6533
25-9-20 오후 2:35,SH001N0084,ACSR000002,3,5,4,2,53.09,0,2626
25-9-20 오후 2:35,SH001N0084,ACSR000003,1,1,2,2,36.29,0,18383
25-9-20 오후 2:35,SH001N0084,ACSR000003,1,1,4,1,39.62,0,13345
25-9-20 오후 2:35,SH001N0084,ACSR000003,2,2,2,4,66.86,0,7877
25-9-20 오후 2:35,SH001N0084,ACSR000003,2,3,2,1,32.54,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000003,2,3,40,1,-1,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000003,3,4,1,1,-1,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000003,3,4,10,4,13.37,0,1846
25-9-20 오후 2:35,SH001N0084,ACSR000003,3,4,2,5,4.83,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000003,3,4,20,1,-1,0,0
25-9-20 오후 2:35,SH001N0084,ACSR000004,1,1,2,1,33.74,0,88892
25-9-20 오후 2:35,SH001N0084,ACSR000004,2,2,2,2,43.76,0,109058
25-9-20 오후 2:35,SH001N0084,ACSR000004,2,2,8,1,37.08,0,103520
25-9-20 오후 2:35,SH001N0084,ACSR000004,2,3,2,1,57.16,0,108771
25-9-20 오후 2:35,SH001N0084,ACSR000004,2,3,8,1,59.36,0,99540
25-9-20 오후 2:35,SH001N0084,ACSR000004,3,5,10,1,47.7,0,3976
25-9-20 오후 2:35,SH001N0090,ACSR000002,1,1,10,2,63.82,0,3336
25-9-20 오후 2:35,SH001N0090,ACSR000002,1,1,2,4,95.71,0,3301
25-9-20 오후 2:35,SH001N0090,ACSR000002,2,2,2,4,81.43,0,4366
25-9-20 오후 2:35,SH001N0090,ACSR000002,2,2,8,2,96.66,0,2911
25-9-20 오후 2:35,SH001N0090,ACSR000004,1,1,2,1,51.58,0,0
25-9-20 오후 2:35,SH001N0090,ACSR000004,2,2,2,2,8.87,0,0
25-9-20 오후 2:35,SH001N0090,ACSR000004,2,2,40,1,75.78,0,0
25-9-20 오후 2:35,SH001N0090,ACSR000004,2,3,2,1,0,0,0
25-9-20 오후 2:35,SH001N0091,ACSR000001,2,2,2,5,138.55,0,3919
25-9-20 오후 2:35,SH001N0091,ACSR000001,2,3,1,1,198.52,0,0
25-9-20 오후 2:35,SH001N0091,ACSR000001,2,3,2,3,119.83,0,3502
25-9-20 오후 2:35,SH001N0091,ACSR000001,2,3,4,1,173.72,0,3696
25-9-20 오후 2:35,SH001N0091,ACSR000001,2,4,2,2,92.72,0,4900
25-9-20 오후 2:35,SH001N0091,ACSR000001,3,5,10,1,71.92,0,7386
25-9-20 오후 2:35,SH001N0091,ACSR000002,2,2,10,1,28.98,0,40468
25-9-20 오후 2:35,SH001N0091,ACSR000002,2,2,2,3,38.67,0,46289
25-9-20 오후 2:35,SH001N0091,ACSR000002,2,3,2,2,41.61,0,37418
25-9-20 오후 2:35,SH001N0091,ACSR000002,2,3,4,1,35.3,0,35498
25-9-20 오후 2:35,SH001N0091,ACSR000002,3,4,2,2,47.64,0,7667
25-9-20 오후 2:35,SH001N0091,ACSR000003,1,1,2,2,20.94,0,30743
25-9-20 오후 2:35,SH001N0091,ACSR000003,2,2,2,4,47.29,0,5290
25-9-20 오후 2:35,SH001N0091,ACSR000003,2,3,2,7,50.13,12.78,4037
25-9-20 오후 2:35,SH001N0091,ACSR000003,2,4,10,2,49.72,0,4046
25-9-20 오후 2:35,SH001N0091,ACSR000003,2,4,2,3,48.6,0,4592
25-9-20 오후 2:35,SH001N0091,ACSR000003,2,4,4,1,30.44,0,8237
25-9-20 오후 2:35,SH001N0092,ACSR000001,1,1,2,1,33.04,0,94285
25-9-20 오후 2:35,SH001N0092,ACSR000001,1,1,8,1,44.62,0,93433
25-9-20 오후 2:35,SH001N0092,ACSR000002,2,2,10,1,59.02,0,7101
25-9-20 오후 2:35,SH001N0092,ACSR000002,2,2,2,6,88.02,12.07,2248
25-9-20 오후 2:35,SH001N0092,ACSR000002,2,2,4,1,79.18,0,0
25-9-20 오후 2:35,SH001N0092,ACSR000002,2,3,2,3,72.63,0,0
25-9-20 오후 2:35,SH001N0092,ACSR000002,2,3,4,3,72.36,0,0
25-9-20 오후 2:35,SH001N0092,ACSR000002,3,4,2,2,58.18,0,0
25-9-20 오후 2:35,SH001N0092,ACSR000003,2,3,10,1,129.12,0,0
25-9-20 오후 2:35,SH001N0092,ACSR000003,2,3,4,1,115.66,0,7099
25-9-20 오후 2:35,SH001N0093,ACSR000001,2,3,2,1,48.46,0,5822
25-9-20 오후 2:35,SH001N0093,ACSR000002,1,1,2,1,10.42,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,2,10,1,54.74,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,2,2,6,45.24,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,2,4,1,55.78,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,3,10,1,63.04,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,3,2,6,46.63,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,2,3,4,4,87.86,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000002,3,4,2,1,54.02,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000003,3,2,2,2,13.71,0,11644
25-9-20 오후 2:35,SH001N0093,ACSR000004,2,2,1,1,86.5,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000004,2,2,2,3,43.71,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000004,2,3,2,1,72.14,0,0
25-9-20 오후 2:35,SH001N0093,ACSR000004,2,3,4,1,65.28,0,6673
25-9-20 오후 2:35,SH001N0094,ACSR000001,1,1,2,1,49.3,0,2698
25-9-20 오후 2:35,SH001N0094,ACSR000002,2,3,10,1,43.6,0,0
25-9-20 오후 2:35,SH001N0094,ACSR000002,2,3,2,3,84.33,0,1184
25-9-20 오후 2:35,SH001N0094,ACSR000002,2,3,4,1,-1,0,0
25-9-20 오후 2:35,SH001N0094,ACSR000003,1,1,2,1,87.42,0,10650
25-9-20 오후 2:35,SH001N0094,ACSR000003,2,2,2,4,113.86,0,3302
25-9-20 오후 2:35,SH001N0094,ACSR000003,2,3,1,1,144.12,0,4258
25-9-20 오후 2:35,SH001N0094,ACSR000003,2,3,2,3,107.83,0,6201
25-9-20 오후 2:35,SH001N0095,ACSR000001,1,1,2,1,15.66,0,43025
25-9-20 오후 2:35,SH001N0095,ACSR000001,3,2,2,1,25.58,0,3691
25-9-20 오후 2:35,SH001N0095,ACSR000001,3,2,4,1,46.08,0,2842
25-9-20 오후 2:35,SH001N0095,ACSR000002,2,2,10,1,123.6,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000002,2,3,2,3,72.11,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000002,2,3,4,1,70.4,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000002,2,3,8,1,12.06,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000002,2,4,2,2,49.38,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000002,3,4,2,2,55.46,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000003,2,2,2,1,58.54,0,0
25-9-20 오후 2:35,SH001N0095,ACSR000003,2,3,2,1,87.2,0,5539
25-9-20 오후 2:35,SH001N0096,ACSR000001,3,4,10,1,79.04,0,7245
25-9-20 오후 2:35,SH001N0096,ACSR000002,2,3,2,5,39.62,0,3153
25-9-20 오후 2:35,SH001N0096,ACSR000002,2,3,4,1,106.98,0,4678
25-9-20 오후 2:35,SH001N0096,ACSR000003,2,2,20,1,26.38,0,35638
25-9-20 오후 2:35,SH001N0096,ACSR000003,3,2,2,1,9,0,15051
25-9-20 오후 2:35,SH001N0096,ACSR000004,2,2,2,6,49.15,0,0
25-9-20 오후 2:35,SH001N0096,ACSR000004,2,3,2,1,91.26,0,0
25-9-20 오후 2:35,SH001N0097,ACSR000001,2,2,2,3,60.59,0,2412
25-9-20 오후 2:35,SH001N0097,ACSR000001,2,3,2,3,39.01,0,6864
25-9-20 오후 2:35,SH001N0097,ACSR000002,1,1,2,2,63.17,0,6675
25-9-20 오후 2:35,SH001N0097,ACSR000002,1,1,4,1,46.42,0,6247
25-9-20 오후 2:35,SH001N0097,ACSR000002,1,2,10,1,39.58,0,0
25-9-20 오후 2:35,SH001N0097,ACSR000002,1,2,2,3,35.11,0,0
25-9-20 오후 2:35,SH001N0097,ACSR000002,3,3,2,3,41.01,0,6246
25-9-20 오후 2:35,SH001N0097,ACSR000003,2,2,10,1,25.42,0,55527
25-9-20 오후 2:35,SH001N0097,ACSR000003,2,2,2,3,31.93,0,66882
25-9-20 오후 2:35,SH001N0097,ACSR000003,2,3,2,2,32.36,0,63475
25-9-20 오후 2:35,SH001N0097,ACSR000003,3,4,2,1,16.72,0,12922
25-9-20 오후 2:35,SH001N0097,ACSR000003,3,4,4,1,48.62,0,15756
25-9-20 오후 2:35,SH001N0098,ACSR000002,1,1,2,2,64.72,0,0
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,2,2,3,85.71,0,3549
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,3,2,3,63.31,0,5587
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,3,20,1,55.42,0,5250
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,3,4,1,44.38,0,5960
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,3,8,2,77.78,0,6175
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,4,2,5,52.99,0,0
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,4,20,1,52.5,0,0
25-9-20 오후 2:35,SH001N0098,ACSR000002,2,4,8,1,38,0,0
25-9-20 오후 2:35,SH001N0098,ACSR000003,3,2,2,1,50.22,0,3686
25-9-20 오후 2:35,SH001N0099,ACSR000001,1,1,10,2,9.63,0,7100
25-9-20 오후 2:35,SH001N0099,ACSR000001,2,1,2,1,16.98,0,0
25-9-20 오후 2:35,SH001N0099,ACSR000002,1,1,2,1,25.06,0,4823
25-9-20 오후 2:35,SH001N0099,ACSR000002,2,1,2,4,32.59,0,4191
25-9-20 오후 2:35,SH001N0099,ACSR000003,1,1,2,2,27.54,0,106074
25-9-20 오후 2:35,SH001N0099,ACSR000003,2,1,4,1,28.08,0,99257
25-9-20 오후 2:35,SH001N0100,ACSR000001,2,1,2,1,57.28,0,3834
25-9-20 오후 2:35,SH001N0100,ACSR000002,2,1,2,1,48.46,0,0
25-9-20 오후 2:35,SH001N0101,ACSR000002,3,2,10,1,61.72,0,0
25-9-20 오후 2:35,SH001N0101,ACSR000003,2,1,4,1,18.88,0,55939
25-9-20 오후 2:35,SH001N0101,ACSR000003,2,2,2,1,40.66,0,52257
25-9-20 오후 2:35,SH001N0101,ACSR000003,3,2,2,1,42.16,0,8803
25-9-20 오후 2:35,SH001N0101,ACSR000004,2,1,2,1,22.08,0,5538
25-9-20 오후 2:35,SH001N0102,ACSR000001,2,1,4,1,21.52,0,36069
25-9-20 오후 2:35,SH001N0102,ACSR000002,2,3,4,1,61.14,0,3549
25-9-20 오후 2:35,SH001N0102,ACSR000003,1,1,10,1,42.7,0,6390
25-9-20 오후 2:35,SH001N0103,ACSR000001,2,2,10,1,29.9,0,27540
25-9-20 오후 2:35,SH001N0103,ACSR000001,2,2,2,1,58.38,0,4119
25-9-20 오후 2:35,SH001N0103,ACSR000002,2,2,2,2,22.08,0,59000
25-9-20 오후 2:35,SH001N0103,ACSR000002,2,3,8,1,35,0,54953
25-9-20 오후 2:35,SH001N0104,ACSR000001,1,1,10,1,-1,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000001,1,1,2,3,41.73,0,4640
25-9-20 오후 2:35,SH001N0104,ACSR000001,1,1,4,1,20.82,0,9372
25-9-20 오후 2:35,SH001N0104,ACSR000001,1,2,2,1,37.68,0,6252
25-9-20 오후 2:35,SH001N0104,ACSR000001,1,2,4,1,11.22,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000001,2,3,2,1,33.94,0,5115
25-9-20 오후 2:35,SH001N0104,ACSR000001,3,4,2,2,37.78,0,4401
25-9-20 오후 2:35,SH001N0104,ACSR000001,4,1,10,2,18.33,0,9373
25-9-20 오후 2:35,SH001N0104,ACSR000002,3,4,1,9,75.55,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000002,3,4,10,1,87.58,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,3,10,4,37.2,0,5538
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,3,2,7,41.13,22.01,5619
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,3,4,1,37.4,0,6668
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,4,10,2,61.35,0,6389
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,4,2,7,69.6,17.51,4746
25-9-20 오후 2:35,SH001N0104,ACSR000003,3,4,8,1,69.22,0,5113
25-9-20 오후 2:35,SH001N0104,ACSR000004,1,1,2,4,53.7,0,3764
25-9-20 오후 2:35,SH001N0104,ACSR000004,1,1,4,1,40.36,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000004,2,2,2,3,29.57,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000004,2,3,10,1,41.88,0,0
25-9-20 오후 2:35,SH001N0104,ACSR000004,2,3,2,5,34.45,0,0
25-9-20 오후 2:35,SH001N0106,ACSR000001,1,1,2,1,40.56,0,9505
25-9-20 오후 2:35,SH001N0106,ACSR000002,2,2,2,1,51.78,0,6383
25-9-20 오후 2:35,SH001N0106,ACSR000002,2,2,40,1,78.88,0,0
25-9-20 오후 2:35,SH001N0106,ACSR000002,4,1,10,1,23.66,0,21592
25-9-20 오후 2:35,SH001N0106,ACSR000003,2,2,2,4,53.83,0,0
25-9-20 오후 2:35,SH001N0106,ACSR000003,2,3,2,1,55.82,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000001,2,1,2,4,57.32,0,1101
25-9-20 오후 2:35,SH001N0107,ACSR000001,2,1,4,1,44.06,0,5537
25-9-20 오후 2:35,SH001N0107,ACSR000001,2,1,40,2,38.98,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000001,2,2,2,3,29.56,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000001,2,2,4,1,37.88,0,5546
25-9-20 오후 2:35,SH001N0107,ACSR000002,1,1,2,3,29.91,0,4067
25-9-20 오후 2:35,SH001N0107,ACSR000002,1,1,8,2,29.29,0,9228
25-9-20 오후 2:35,SH001N0107,ACSR000002,2,2,10,2,39.22,0,1563
25-9-20 오후 2:35,SH001N0107,ACSR000002,2,2,2,11,29.87,20.1,1897
25-9-20 오후 2:35,SH001N0107,ACSR000003,3,4,1,1,21.48,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000003,3,4,10,1,26.62,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000003,3,4,20,1,11.14,0,11362
25-9-20 오후 2:35,SH001N0107,ACSR000003,3,4,4,1,9.72,0,0
25-9-20 오후 2:35,SH001N0107,ACSR000003,4,1,8,1,9.44,0,6390
25-9-20 오후 2:35,SH001N0108,ACSR000001,3,2,2,1,58.6,0,11080
25-9-20 오후 2:35,SH001N0108,ACSR000002,2,1,2,1,56.02,0,7106
25-9-20 오후 2:35,SH001N0108,ACSR000002,2,1,20,1,47.72,0,9235
25-9-20 오후 2:35,SH001N0108,ACSR000003,2,1,2,1,4.22,0,81366
25-9-20 오후 2:35,SH001N0108,ACSR000004,1,1,2,3,28.82,0,16944
25-9-20 오후 2:35,SH001N0108,ACSR000004,2,1,2,1,37.4,0,26989
25-9-20 오후 2:35,SH001N0108,ACSR000004,2,2,2,1,37.64,0,0
25-9-20 오후 2:35,SH001N0108,ACSR000004,2,2,4,1,0.32,0,23153
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,1,10,1,40.88,0,0
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,1,2,11,46.47,0,439
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,1,4,1,29.96,0,0
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,2,10,2,52.67,0,3905
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,2,2,14,57.94,10.65,456
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,2,20,1,43.34,0,5105
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,2,4,1,80.22,0,6244
25-9-20 오후 2:35,SH001N0109,ACSR000003,1,2,8,1,41.54,0,6255
25-9-20 오후 2:35,SH001N0109,ACSR000003,2,3,10,1,71.62,0,0
25-9-20 오후 2:35,SH001N0109,ACSR000003,2,3,2,1,70.58,0,0
25-9-20 오후 2:35,SH001N0109,ACSR000003,2,4,10,1,117.88,0,0
25-9-20 오후 2:35,SH001N0109,ACSR000003,2,4,20,1,41.44,0,4693
25-9-20 오후 2:35,SH001N0110,ACSR000001,2,1,2,6,52.32,105.08,11952
25-9-20 오후 2:35,SH001N0110,ACSR000001,2,1,4,1,50.58,0,0
25-9-20 오후 2:35,SH001N0110,ACSR000001,2,2,2,3,44.93,0,20301
25-9-20 오후 2:35,SH001N0110,ACSR000001,2,2,4,1,46.14,0,4692
25-9-20 오후 2:35,SH001N0110,ACSR000001,2,2,8,1,73.08,0,0
25-9-20 오후 2:35,SH001N0110,ACSR000002,1,1,2,1,62.68,0,63761
25-9-20 오후 2:35,SH001N0110,ACSR000002,1,1,8,1,66.78,0,31241
25-9-20 오후 2:35,SH001N0110,ACSR000002,1,2,2,1,41.86,0,17747
25-9-20 오후 2:35,SH001N0110,ACSR000002,2,3,10,1,130.06,0,2970
25-9-20 오후 2:35,SH001N0110,ACSR000002,2,3,2,3,41.97,0,31287
25-9-20 오후 2:35,SH001N0110,ACSR000002,2,4,10,2,51.82,0,30314
25-9-20 오후 2:35,SH001N0110,ACSR000002,2,4,2,1,151.96,0,2987
25-9-20 오후 2:35,SH001N0110,ACSR000003,1,2,2,2,13.55,0,0
25-9-20 오후 2:35,SH001N0110,ACSR000003,3,3,10,1,19.62,0,0
25-9-20 오후 2:35,SH001N0110,ACSR000003,3,3,2,5,19.62,0,0
25-9-20 오후 2:35,SH001N0110,ACSR000003,3,3,4,1,21.72,0,0
25-9-20 오후 2:35,SH001N0111,ACSR000002,1,1,4,1,26.52,0,17320
25-9-20 오후 2:35,SH001N0111,ACSR000002,2,2,2,2,25.72,0,45649
25-9-20 오후 2:35,SH001N0111,ACSR000002,2,2,4,1,39.66,0,24851
25-9-20 오후 2:35,SH001N0111,ACSR000002,2,2,8,1,25.68,0,42744
25-9-20 오후 2:35,SH001N0111,ACSR000002,2,3,10,1,31.22,0,31517
25-9-20 오후 2:35,SH001N0111,ACSR000002,2,3,2,2,32.31,0,49342
25-9-20 오후 2:35,SH001N0111,ACSR000003,3,2,10,1,54.94,0,3549
25-9-20 오후 2:35,SH001N0111,ACSR000003,3,2,2,1,71.82,0,2692
25-9-20 오후 2:35,SH001N0111,ACSR000004,2,2,2,1,57.64,0,60777
25-9-20 오후 2:35,SH001N0111,ACSR000004,2,3,2,1,49.36,0,63196
25-9-20 오후 2:35,SH001N0111,ACSR000004,3,4,2,2,69.35,0,6248
25-9-20 오후 2:35,SH001N0112,ACSR000002,1,1,2,2,27.53,0,5032
25-9-20 오후 2:35,SH001N0112,ACSR000002,2,1,2,2,39.26,0,3767
25-9-20 오후 2:35,SH001N0112,ACSR000002,2,2,2,2,56.68,0,2134
25-9-20 오후 2:35,SH001N0112,ACSR000004,2,2,2,1,52.76,0,7529
25-9-20 오후 2:35,SH001N0112,ACSR000004,3,4,2,1,32.66,0,22009
25-9-20 오후 2:35,SH009N0001,ACSR000001,2,2,2,1,130.76,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000001,2,2,4,3,120.3,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000001,2,2,8,1,140.44,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000001,2,3,2,2,163.95,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000001,2,3,4,3,133.93,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000002,3,2,10000,1,44.5,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000002,3,2,2,1,133.04,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,2,10000,1,108.84,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,2,2,6,133.8,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,2,4,1,98.56,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,3,4,5,151.36,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,4,2,2,107.32,0,0
25-9-20 오후 2:35,SH009N0001,ACSR000003,2,4,4,1,123.42,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000001,1,1,4,1,53.06,0,4947
25-9-20 오후 2:35,SH009N0002,ACSR000001,2,2,4,2,133.59,0,1918
25-9-20 오후 2:35,SH009N0002,ACSR000001,2,2,8,1,139.56,0,1562
25-9-20 오후 2:35,SH009N0002,ACSR000001,2,3,2,3,133.57,0,1893
25-9-20 오후 2:35,SH009N0002,ACSR000001,2,3,4,1,147.1,0,1562
25-9-20 오후 2:35,SH009N0002,ACSR000001,3,4,2,1,31.78,0,20022
25-9-20 오후 2:35,SH009N0002,ACSR000001,4,1,2,1,14.42,0,54246
25-9-20 오후 2:35,SH009N0002,ACSR000003,1,1,2,1,39.44,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,1,1,4,1,33.7,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,2,2,2,1,137.04,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,2,2,4,2,127,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,2,3,2,2,102.79,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,2,3,4,1,126.46,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,3,4,2,1,37.36,0,0
25-9-20 오후 2:35,SH009N0002,ACSR000003,3,4,4,1,15.8,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000001,2,3,4,1,8.84,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000002,2,1,2,3,57.55,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000002,2,1,40,2,62.06,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000002,2,2,20,1,21.06,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000002,2,2,4,1,42.38,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000004,1,1,10000,1,54.6,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000004,1,1,2,3,59.47,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000004,1,1,4,1,58.82,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000004,2,1,4,5,63.25,0,0
25-9-20 오후 2:35,SH009N0003,ACSR000004,2,2,8,1,64.98,0,0
25-9-20 오후 2:35,SH009N0004,ACSR000001,2,3,2,1,113.22,0,2557
25-9-20 오후 2:35,SH009N0004,ACSR000002,3,2,2,1,50.18,0,17750
25-9-20 오후 2:35,SH009N0004,ACSR000002,3,2,4,2,58.43,0,17537
25-9-20 오후 2:35,SH009N0004,ACSR000003,1,1,1,2,19.57,0,0
25-9-20 오후 2:35,SH009N0004,ACSR000003,2,2,2,4,82.53,0,1172
25-9-20 오후 2:35,SH009N0004,ACSR000003,2,2,4,4,93.89,0,2164
25-9-20 오후 2:35,SH009N0004,ACSR000003,2,3,2,1,50.08,0,0
25-9-20 오후 2:35,SH009N0004,ACSR000003,2,3,4,3,81.93,0,3221
25-9-20 오후 2:35,SH009N0004,ACSR000003,3,4,40,1,-1,0,0
25-9-20 오후 2:35,SH009N0004,ACSR000004,3,2,4,1,44.76,0,11498
25-9-20 오후 2:35,SH009N0005,ACSR000001,1,1,8,1,26.44,0,35216
25-9-20 오후 2:35,SH009N0005,ACSR000001,2,2,10000,1,66.74,0,3824
25-9-20 오후 2:35,SH009N0005,ACSR000001,2,2,2,1,76.36,0,3127
25-9-20 오후 2:35,SH009N0005,ACSR000001,2,2,4,5,67.39,0,4007
25-9-20 오후 2:35,SH009N0005,ACSR000001,2,3,2,6,54.2,7.58,3030
25-9-20 오후 2:35,SH009N0005,ACSR000001,2,3,4,2,53.77,0,3910
25-9-20 오후 2:35,SH009N0005,ACSR000001,3,4,2,2,56.79,0,4687
25-9-20 오후 2:35,SH009N0005,ACSR000001,3,4,4,2,53.26,0,4328
25-9-20 오후 2:35,SH009N0005,ACSR000001,3,4,40,1,84.14,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000003,1,1,2,1,15.84,0,48559
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,2,4,1,55.04,0,4121
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,2,40,1,79.38,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,3,10000,2,57.54,0,2843
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,3,2,1,52.28,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,3,20000,1,58.22,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,3,4,1,-1,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,4,10000,1,60.2,0,6962
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,4,4,1,57,0,6531
25-9-20 오후 2:35,SH009N0005,ACSR000003,2,4,40,1,92.94,0,3691
25-9-20 오후 2:35,SH009N0005,ACSR000003,3,4,2,2,59.85,0,7824
25-9-20 오후 2:35,SH009N0005,ACSR000004,1,1,2,3,59.43,0,5349
25-9-20 오후 2:35,SH009N0005,ACSR000004,1,1,4,3,56.5,0,5348
25-9-20 오후 2:35,SH009N0005,ACSR000004,1,1,40,1,108.6,0,0
25-9-20 오후 2:35,SH009N0005,ACSR000004,2,1,4,1,61.92,0,7527
25-9-20 오후 2:35,SH009N0005,ACSR000004,3,2,4,1,66.88,0,6810
25-9-20 오후 2:35,SH009N0005,ACSR000004,3,2,40,1,52.56,0,5966
25-9-20 오후 2:36,SH001N0001,ACSR000001,1,1,2,1,26,0,22301
25-9-20 오후 2:36,SH001N0001,ACSR000002,2,2,2,3,106,0,13207
