TOT_DT,LINK_ID,LANE_NO,Thresholds,recon_error,anomaly,link_anomaly
2025-09-20 14:39:00,SH001N0005_ACSR000004,3,0.00017483548,4.424903e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,4,0.00019758531,1.2900482e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0006_ACSR000001,1,0.00015747071,0.00094580767,1,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,2,0.00015901186,0.00011176624,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,3,8.5548956e-05,0.00027267018,1,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,4,0.00016377475,4.3565473e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,5,14.011835,0.000113601614,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,6,0.001414219,0.000104559615,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,7,0.00017378751,4.657948e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,1,8.744878e-05,0.00028639575,1,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,2,0.00013319789,6.24279e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,3,0.000403442,3.3322987e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,1,7.1267685e-05,8.759594e-05,1,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,2,0.000123505,6.282529e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,3,8.355057e-05,7.23127e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,4,7.616568e-05,1.6632424e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,5,0.00011214102,2.6079108e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,1,0.00013451125,5.9803853e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,2,5.5251872e-05,8.660442e-05,1,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,3,0.00013246786,3.9755992e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,4,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0006_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0007_ACSR000001,1,0.00010024488,4.511175e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,2,0.00025723586,4.6529978e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,3,0.0025523996,0.0014712018,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,4,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,1,8.542443e-05,3.367284e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,2,0.0012376875,0.0004652978,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,3,0.0003744237,8.225493e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,1,9.470104e-05,3.598806e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,2,0.000110188834,2.8618493e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0007_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0008_ACSR000001,1,0.00039778178,0.00017472985,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,2,0.00059271225,6.0400456e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,3,9.789968e-05,0.00016783254,1,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,4,0.0001588575,3.2515334e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0008_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1
