TOT_DT,LINK_ID,LANE_NO,Thresholds,recon_error,anomaly,link_anomaly,true_anomaly,is_correct
2025-09-20 14:38:00,SH001N0058_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,1,9.491072e-05,0.00016266084,1,1,0,0
2025-09-20 14:39:00,SH001N0058_ACSR000002,1,9.491072e-05,5.232031e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,2,0.00014976921,0.00018209136,1,1,0,0
2025-09-20 14:39:00,SH001N0058_ACSR000002,2,0.00014976921,0.00011105396,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,3,0.00021856504,0.00020005468,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,3,0.00021856504,5.7073634e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,4,0.00015464872,6.4972364e-06,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,4,0.00015464872,0.00044052483,1,1,0,0
2025-09-20 14:38:00,SH001N0058_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,1,7.025475e-05,1.983155e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,1,7.025475e-05,6.279692e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,2,0.00017891456,2.303291e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,2,0.00017891456,4.6866873e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,3,0.00040688697,4.7218953e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,3,0.00040688697,0.00017300494,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,4,0.0003237702,6.96508e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,4,0.0003237702,0.0003501211,1,1,0,0
2025-09-20 14:38:00,SH001N0058_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0058_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0058_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,1,0.0016591529,4.6880916e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,1,0.0016591529,8.8938825e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,2,0.020150756,2.9931356e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,2,0.020150756,0.00023753251,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,3,0.00019969152,4.5844692e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,3,0.00019969152,0.00030435558,1,1,0,0
2025-09-20 14:38:00,SH001N0059_ACSR000001,4,0.000107610584,3.0541927e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,4,0.000107610584,2.2787997e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,1,0.00013858233,2.4215298e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,1,0.00013858233,2.4215298e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,2,0.00052864087,0.00016222235,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,2,0.00052864087,0.00049333094,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,1,0.00022496955,0.00027606337,1,1,0,0
2025-09-20 14:39:00,SH001N0059_ACSR000003,1,0.00022496955,4.8337086e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,2,0.09645715,5.971009e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,2,0.09645715,3.047278e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,3,0.00037706768,1.6666816e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,3,0.00037706768,4.5343393e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,4,6.48191e-05,0.00028749087,1,1,0,0
2025-09-20 14:39:00,SH001N0059_ACSR000003,4,6.48191e-05,7.6205855e-05,1,1,0,0
2025-09-20 14:38:00,SH001N0059_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,1,0.00013442115,0.00010211116,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,1,0.00013442115,0.00010607538,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,2,0.00046933352,3.3300887e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,2,0.00046933352,4.427607e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,3,0.00014369977,8.786987e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,3,0.00014369977,0.0004334539,1,1,0,0
2025-09-20 14:38:00,SH001N0059_ACSR000004,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,4,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0059_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0059_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,1,0.000119989236,2.83046e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,1,0.000119989236,4.9985556e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,2,0.00013970975,4.0293646e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,2,0.00013970975,2.5424197e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,3,0.00040151374,0.00016853926,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,3,0.00040151374,0.00013094422,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,4,0.00044464145,3.282867e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,4,0.00044464145,9.9150624e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,5,7.967543,6.969717e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,5,7.967543,0.00030528687,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,1,0.00018048909,2.181663e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,1,0.00018048909,2.181663e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,2,0.00018845609,7.29489e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,2,0.00018845609,0.00016611858,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,3,8.4586005e-05,6.005376e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,3,8.4586005e-05,0.00013746593,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000002,4,0.0017460819,0.00013822337,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,4,0.0017460819,7.719555e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,5,0.00035335685,1.8746972e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,5,0.00035335685,1.8746972e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,1,4.5882563e-05,0.0010951174,1,1,0,0
2025-09-20 14:39:00,SH001N0060_ACSR000003,1,4.5882563e-05,0.00045328084,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000003,2,7.341259e-05,0.0005967552,1,1,0,0
2025-09-20 14:39:00,SH001N0060_ACSR000003,2,7.341259e-05,0.00011319001,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000003,3,0.00013675647,9.490989e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,3,0.00013675647,4.960866e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,4,0.00016379563,0.00016896761,1,1,0,0
2025-09-20 14:39:00,SH001N0060_ACSR000003,4,0.00016379563,0.00010825357,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,5,0.11268539,0.00022796645,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,5,0.11268539,8.763106e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,1,3.2537686e-05,5.172351e-05,1,1,0,0
2025-09-20 14:39:00,SH001N0060_ACSR000004,1,3.2537686e-05,3.540987e-05,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000004,2,0.00015589756,3.1671774e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,2,0.00015589756,7.9720645e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,3,0.00017564541,6.148092e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,3,0.00017564541,0.00039533008,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000004,4,6.981989e-05,0.00025076134,1,1,0,0
2025-09-20 14:39:00,SH001N0060_ACSR000004,4,6.981989e-05,0.00016946817,1,1,0,0
2025-09-20 14:38:00,SH001N0060_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0060_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0060_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,1,0.00022515799,0.00024488854,1,1,0,0
2025-09-20 14:39:00,SH001N0071_ACSR000001,1,0.00022515799,5.3701413e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,2,0.00021561797,3.1606716e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,2,0.00021561797,4.199593e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,3,0.00062404224,0.00014799545,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,3,0.00062404224,0.0095862625,1,1,0,0
2025-09-20 14:38:00,SH001N0071_ACSR000001,4,0.00037354234,0.00015829253,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,4,0.00037354234,9.314082e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,5,7.971257e-05,5.3689404e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,5,7.971257e-05,7.5082084e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,1,6.5229826e-05,0.00017209361,1,1,0,0
2025-09-20 14:39:00,SH001N0071_ACSR000002,1,6.5229826e-05,3.8005568e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,2,0.00058402546,0.00010282704,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,2,0.00058402546,0.0001349672,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,3,0.0006052131,0.00013715439,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,3,0.0006052131,0.00014141419,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,4,0.00042641343,0.000114074144,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,4,0.00042641343,8.7702814e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,5,0.0018016048,6.062842e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,5,0.0018016048,0.00013003948,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,1,0.00026992394,3.0918614e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,1,0.00026992394,9.0873255e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,2,6.1945284e-05,1.8172123e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,2,6.1945284e-05,3.110109e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,3,0.00025599738,5.494874e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,3,0.00025599738,6.716829e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0071_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0071_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,1,0.0005355922,0.00023199891,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,1,0.0005355922,0.00016373696,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,2,0.00010903829,3.197218e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,2,0.00010903829,7.383674e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,3,0.00031129085,1.2701949e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,3,0.00031129085,3.065697e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,4,0.00020731366,8.093465e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,4,0.00020731366,8.886117e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0072_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0072_ACSR000002,1,0.00016446685,0.00016513765,1,1,0,0
