TOT_DT,LINK_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE
2024-12-03 11:25:00,2240157400,3,19.0,57.3,3.758
2024-12-03 11:25:00,2240014101,4,47.0,75.6,10.796
2024-12-03 11:25:00,2240157900,2,140.0,84.17,2.2427
2024-12-03 11:25:00,2240157900,3,143.0,81.6,5.3313
2024-12-03 11:25:00,2240160800,1,157.0,101.9,5.404
2024-12-03 11:25:00,2240160800,2,205.0,89.67,9.1847
2024-12-03 11:25:00,2240160800,3,98.0,87.6,5.6607
2024-12-03 11:25:00,2240160900,1,170.0,94.33,5.5173
2024-12-03 11:25:00,2240160900,2,203.0,83.6,8.7993
2024-12-03 11:25:00,2240160900,3,228.0,75.87,14.3873
2024-12-03 11:25:00,2240157400,2,40.0,35.5,6.838
2024-12-03 11:25:00,2240014101,3,89.0,82.1,14.01
2024-12-03 11:25:00,2240157100,3,13.0,51.2,8.602
2024-12-03 11:25:00,2240014101,1,86.0,88.7,8.012
2024-12-03 11:25:00,2240007900,1,54.0,88.9,5.17
2024-12-03 11:25:00,2240014101,2,92.0,82.0,11.342
2024-12-03 11:25:00,2240007900,3,42.0,81.9,7.148
2024-12-03 11:25:00,2240007900,4,41.0,86.8,4.202
2024-12-03 11:25:00,2240007900,5,17.0,88.6,1.966
2024-12-03 11:25:00,2240009900,1,77.0,103.9,7.414
2024-12-03 11:25:00,2240009900,2,83.0,88.8,10.34
2024-12-03 11:25:00,2240009900,3,53.0,79.3,9.366
2024-12-03 11:25:00,2240009900,4,20.0,76.7,4.16
2024-12-03 11:25:00,2240010000,1,116.0,97.0,4.913
2024-12-03 11:25:00,2240010000,2,117.0,87.9,5.69
2024-12-03 11:25:00,2240010000,3,87.0,85.95,6.258
2024-12-03 11:25:00,2240007900,2,51.0,85.3,5.18
2024-12-03 11:25:00,2240010000,5,17.0,88.6,1.966
2024-12-03 11:25:00,2240010000,4,68.0,89.35,3.912
2024-12-03 11:25:00,2240013000,4,27.0,91.9,3.622
2024-12-03 11:25:00,2240013000,2,66.0,90.5,6.2
2024-12-03 11:25:00,2240013000,1,62.0,105.1,4.656
2024-12-03 11:25:00,2240012900,4,20.0,76.7,4.16
2024-12-03 11:25:00,2240013000,3,45.0,90.0,5.368
2024-12-03 11:25:00,2240012900,3,53.0,79.3,9.366
2024-12-03 11:25:00,2240012900,2,83.0,88.8,10.34
2024-12-03 11:25:00,2240012900,1,77.0,103.9,7.414
2024-12-03 11:30:00,2240014201,1,59.0,95.5,5.792
2024-12-03 11:30:00,2240157300,2,96.0,46.25,5.549
2024-12-03 11:30:00,2240014201,3,44.0,101.4,5.038
2024-12-03 11:30:00,2240014201,4,64.0,115.6,14.246
2024-12-03 11:30:00,2240157100,1,78.0,20.0,5.034
2024-12-03 11:30:00,2240157100,2,62.0,16.4,9.03
2024-12-03 11:30:00,2240157100,3,20.0,58.8,3.97
2024-12-03 11:30:00,2240157300,1,99.0,54.8,2.957
2024-12-03 11:30:00,2240014201,2,63.0,88.5,6.516
2024-12-03 11:30:00,2240157300,3,51.0,65.75,3.078
2024-12-03 11:30:00,2240157900,2,150.0,87.5,2.2007
2024-12-03 11:30:00,2240157400,2,34.0,76.1,2.068
2024-12-03 11:30:00,2240157400,3,31.0,72.7,2.186
2024-12-03 11:30:00,2240157900,1,194.0,88.97,3.674
2024-12-03 11:30:00,2240157900,3,158.0,82.87,5.456
2024-12-03 11:30:00,2240160800,1,153.0,102.8,5.0807
2024-12-03 11:30:00,2240160800,2,194.0,91.73,7.6687
2024-12-03 11:30:00,2240160900,1,145.0,96.1,4.9447
2024-12-03 11:30:00,2240160900,2,141.0,85.87,6.1987
2024-12-03 11:30:00,2240160900,3,191.0,77.6,13.0013
2024-12-03 11:30:00,2240014101,4,58.0,75.7,10.94
2024-12-03 11:30:00,2240157400,1,21.0,89.6,0.88
2024-12-03 11:30:00,2240014101,3,85.0,78.2,13.836
2024-12-03 11:30:00,2240160800,3,101.0,88.37,5.434
2024-12-03 11:30:00,2240014101,1,100.0,88.4,9.362
2024-12-03 11:30:00,2240014101,2,112.0,81.7,13.148
2024-12-03 11:30:00,2240007900,1,42.0,90.2,3.834
2024-12-03 11:30:00,2240007900,2,66.0,85.7,6.84
2024-12-03 11:30:00,2240007900,3,49.0,84.5,6.17
2024-12-03 11:30:00,2240007900,4,44.0,84.3,4.792
2024-12-03 11:30:00,2240007900,5,24.0,93.3,2.6
2024-12-03 11:30:00,2240009900,1,84.0,102.2,7.796
2024-12-03 11:30:00,2240009900,3,61.0,79.7,10.118
2024-12-03 11:30:00,2240009900,4,25.0,80.1,5.87
2024-12-03 11:30:00,2240010000,1,93.0,97.15,3.774
2024-12-03 11:30:00,2240010000,2,142.0,92.45,6.528
2024-12-03 11:30:00,2240009900,2,77.0,88.2,8.628
2024-12-03 11:30:00,2240010000,4,73.0,89.6,4.291
2024-12-03 11:30:00,2240010000,5,24.0,93.3,2.6
2024-12-03 11:30:00,2240012900,1,84.0,102.2,7.796
2024-12-03 11:30:00,2240013000,4,29.0,94.9,3.79
2024-12-03 11:30:00,2240012900,2,77.0,88.2,8.628
2024-12-03 11:30:00,2240012900,3,61.0,79.7,10.118
2024-12-03 11:30:00,2240012900,4,25.0,80.1,5.87
2024-12-03 11:30:00,2240013000,1,51.0,104.1,3.714
2024-12-03 11:30:00,2240013000,2,76.0,99.2,6.216
2024-12-03 11:30:00,2240013000,3,46.0,94.8,5.36
2024-12-03 11:30:00,2240010000,3,95.0,89.65,5.765
2024-12-03 11:35:00,2240157300,1,109.0,60.3,2.824
2024-12-03 11:35:00,2240157100,3,20.0,61.7,2.794
2024-12-03 11:35:00,2240157100,2,49.0,25.9,6.4
2024-12-03 11:35:00,2240014201,1,57.0,96.8,5.148
2024-12-03 11:35:00,2240014201,4,74.0,124.3,13.902
2024-12-03 11:35:00,2240014201,3,56.0,95.9,9.184
2024-12-03 11:35:00,2240014201,2,62.0,90.0,6.65
2024-12-03 11:35:00,2240157300,3,52.0,64.65,2.509
2024-12-03 11:35:00,2240157100,1,75.0,23.6,4.528
2024-12-03 11:35:00,2240157400,1,34.0,97.0,1.12
2024-12-03 11:35:00,2240160900,3,175.0,83.67,8.6667
2024-12-03 11:35:00,2240157400,3,32.0,67.6,2.224
2024-12-03 11:35:00,2240157900,1,175.0,88.23,3.7747
2024-12-03 11:35:00,2240157900,2,136.0,84.73,2.3093
2024-12-03 11:35:00,2240157900,3,148.0,79.7,4.8247
2024-12-03 11:35:00,2240160800,1,115.0,108.13,3.57
2024-12-03 11:35:00,2240160800,2,157.0,93.6,6.2493
2024-12-03 11:35:00,2240160800,3,71.0,88.27,4.0107
2024-12-03 11:35:00,2240160900,1,204.0,96.23,7.0033
2024-12-03 11:35:00,2240160900,2,177.0,82.13,8.8587
2024-12-03 11:35:00,2240014101,4,70.0,75.7,14.478
2024-12-03 11:35:00,2240157400,2,31.0,73.9,2.472
2024-12-03 11:35:00,2240014101,3,94.0,82.8,13.902
2024-12-03 11:35:00,2240157300,2,80.0,49.9,4.436
2024-12-03 11:35:00,2240014101,1,92.0,88.7,9.108
2024-12-03 11:35:00,2240014101,2,102.0,83.6,11.942
2024-12-03 11:35:00,2240007900,2,54.0,88.4,5.56
2024-12-03 11:35:00,2240007900,3,42.0,84.4,6.446
2024-12-03 11:35:00,2240007900,4,33.0,82.4,4.456
2024-12-03 11:35:00,2240007900,5,20.0,96.7,1.646
2024-12-03 11:35:00,2240009900,1,67.0,99.1,6.75
2024-12-03 11:35:00,2240009900,2,76.0,86.5,9.252
2024-12-03 11:35:00,2240009900,3,60.0,80.7,10.798
2024-12-03 11:35:00,2240009900,4,25.0,78.0,4.592
2024-12-03 11:35:00,2240010000,1,92.0,100.75,3.511
2024-12-03 11:35:00,2240010000,2,120.0,92.65,5.415
2024-12-03 11:35:00,2240007900,1,39.0,92.0,3.49
2024-12-03 11:35:00,2240010000,4,55.0,85.35,3.601
2024-12-03 11:35:00,2240010000,3,86.0,89.25,5.546
2024-12-03 11:35:00,2240013000,3,44.0,94.1,4.646
2024-12-03 11:35:00,2240013000,2,66.0,96.9,5.27
2024-12-03 11:35:00,2240013000,1,53.0,109.5,3.532
2024-12-03 11:35:00,2240013000,4,22.0,88.3,2.746
2024-12-03 11:35:00,2240012900,3,60.0,80.7,10.798
2024-12-03 11:35:00,2240012900,2,76.0,86.5,9.252
2024-12-03 11:35:00,2240012900,1,67.0,99.1,6.75
2024-12-03 11:35:00,2240010000,5,20.0,96.7,1.646
2024-12-03 11:35:00,2240012900,4,25.0,78.0,4.592
2024-12-03 11:40:00,2240157100,3,9.0,88.1,0.852
2024-12-03 11:40:00,2240014101,4,69.0,75.1,11.82
2024-12-03 11:40:00,2240014201,1,40.0,111.7,4.202
2024-12-03 11:40:00,2240014201,2,56.0,95.7,8.114
2024-12-03 11:40:00,2240014201,3,52.0,96.7,10.286
2024-12-03 11:40:00,2240014201,4,77.0,99.2,15.47
2024-12-03 11:40:00,2240157100,1,47.0,58.6,2.162
2024-12-03 11:40:00,2240157100,2,35.0,58.3,2.564
2024-12-03 11:40:00,2240014101,3,81.0,78.1,12.722
2024-12-03 11:40:00,2240157400,2,47.0,75.7,2.138
2024-12-03 11:40:00,2240157300,2,82.0,67.0,2.351
2024-12-03 11:40:00,2240157300,3,44.0,82.05,1.309
2024-12-03 11:40:00,2240157400,1,45.0,87.3,1.274
2024-12-03 11:40:00,2240157400,3,35.0,76.0,1.766
2024-12-03 11:40:00,2240160900,2,178.0,87.6,7.698
2024-12-03 11:40:00,2240160800,1,98.0,105.2,3.3027
2024-12-03 11:40:00,2240160800,2,124.0,94.7,4.8293
2024-12-03 11:40:00,2240160800,3,65.0,91.0,3.394
2024-12-03 11:40:00,2240160900,1,218.0,93.43,6.754
2024-12-03 11:40:00,2240014101,2,128.0,80.1,16.47
2024-12-03 11:40:00,2240157300,1,92.0,72.95,1.718
2024-12-03 11:40:00,2240014101,1,101.0,87.9,10.122
2024-12-03 11:40:00,2240010000,2,124.0,91.15,5.782
2024-12-03 11:40:00,2240013000,3,45.0,95.3,4.112
2024-12-03 11:40:00,2240157900,3,132.0,80.7,4.1507
2024-12-03 11:40:00,2240007900,1,42.0,91.6,3.992
2024-12-03 11:40:00,2240007900,2,59.0,84.4,6.204
2024-12-03 11:40:00,2240007900,3,54.0,85.1,6.506
2024-12-03 11:40:00,2240007900,4,38.0,83.3,4.192
2024-12-03 11:40:00,2240007900,5,20.0,91.1,2.056
2024-12-03 11:40:00,2240009900,1,90.0,101.7,8.386
2024-12-03 11:40:00,2240009900,2,82.0,87.0,9.874
2024-12-03 11:40:00,2240009900,3,59.0,87.6,9.552
2024-12-03 11:40:00,2240013000,4,31.0,88.6,3.122
2024-12-03 11:40:00,2240009900,4,26.0,74.2,5.914
2024-12-03 11:40:00,2240010000,3,99.0,90.2,5.309
2024-12-03 11:40:00,2240010000,4,69.0,85.95,3.657
2024-12-03 11:40:00,2240010000,5,20.0,91.1,2.056
2024-12-03 11:40:00,2240012900,1,90.0,101.7,8.386
2024-12-03 11:40:00,2240012900,2,82.0,87.0,9.874
2024-12-03 11:40:00,2240012900,3,59.0,87.6,9.552
2024-12-03 11:40:00,2240012900,4,26.0,74.2,5.914
2024-12-03 11:40:00,2240013000,1,58.0,113.2,3.788
2024-12-03 11:40:00,2240013000,2,65.0,97.9,5.36
2024-12-03 11:40:00,2240010000,1,100.0,102.4,3.89
2024-12-03 11:40:00,2240160900,3,191.0,86.57,8.7073
2024-12-03 11:40:00,2240157900,2,151.0,80.73,1.794
2024-12-03 11:40:00,2240157900,1,156.0,87.1,3.18
2024-12-03 11:45:00,2240009900,3,53.0,79.6,9.816
2024-12-03 11:45:00,2240014101,3,88.0,78.4,13.614
2024-12-03 11:45:00,2240014101,4,69.0,69.7,13.258
2024-12-03 11:45:00,2240014201,1,33.0,116.3,3.78
2024-12-03 11:45:00,2240014201,2,45.0,118.4,7.514
2024-12-03 11:45:00,2240014201,3,62.0,114.8,11.444
2024-12-03 11:45:00,2240014201,4,81.0,83.8,15.368
2024-12-03 11:45:00,2240157100,1,45.0,72.1,1.94
2024-12-03 11:45:00,2240157100,2,43.0,64.9,2.216
2024-12-03 11:45:00,2240157100,3,19.0,77.9,1.484
2024-12-03 11:45:00,2240157300,1,96.0,83.05,1.546
2024-12-03 11:45:00,2240157300,2,87.0,71.95,2.252
2024-12-03 11:45:00,2240157300,3,51.0,75.95,1.736
2024-12-03 11:45:00,2240157400,1,51.0,94.0,1.152
2024-12-03 11:45:00,2240157400,3,32.0,74.0,1.988
2024-12-03 11:45:00,2240160900,3,164.0,85.0,7.8387
2024-12-03 11:45:00,2240160900,2,162.0,86.87,6.718
2024-12-03 11:45:00,2240160900,1,186.0,95.2,6.1347
2024-12-03 11:45:00,2240160800,3,79.0,91.2,3.8107
2024-12-03 11:45:00,2240160800,2,120.0,92.73,4.786
2024-12-03 11:45:00,2240160800,1,93.0,106.73,3.076
2024-12-03 11:45:00,2240157900,3,146.0,84.03,5.874
2024-12-03 11:45:00,2240157900,2,173.0,84.4,2.764
2024-12-03 11:45:00,2240157900,1,193.0,88.67,4.0967
2024-12-03 11:45:00,2240014101,2,103.0,82.8,12.866
2024-12-03 11:45:00,2240014101,1,89.0,87.8,8.772
2024-12-03 11:45:00,2240157400,2,44.0,79.0,2.288
2024-12-03 11:45:00,2240013000,3,58.0,91.2,5.914
2024-12-03 11:45:00,2240013000,4,33.0,86.9,3.868
2024-12-03 11:45:00,2240007900,5,22.0,89.8,2.2
2024-12-03 11:45:00,2240007900,4,47.0,83.0,4.668
2024-12-03 11:45:00,2240007900,3,41.0,86.1,6.17
2024-12-03 11:45:00,2240007900,2,53.0,85.9,5.572
2024-12-03 11:45:00,2240007900,1,46.0,90.7,4.504
2024-12-03 11:45:00,2240009900,2,73.0,87.5,8.618
2024-12-03 11:45:00,2240009900,4,25.0,66.9,8.004
2024-12-03 11:45:00,2240010000,1,103.0,96.8,4.297
2024-12-03 11:45:00,2240009900,1,85.0,100.4,8.03
2024-12-03 11:45:00,2240010000,3,99.0,88.65,6.042
2024-12-03 11:45:00,2240010000,4,80.0,84.95,4.268
2024-12-03 11:45:00,2240010000,5,22.0,89.8,2.2
2024-12-03 11:45:00,2240012900,1,85.0,100.4,8.03
2024-12-03 11:45:00,2240012900,2,73.0,87.5,8.618
2024-12-03 11:45:00,2240012900,3,53.0,79.6,9.816
2024-12-03 11:45:00,2240012900,4,25.0,66.9,8.004
2024-12-03 11:45:00,2240010000,2,116.0,89.6,5.571
2024-12-03 11:45:00,2240013000,1,57.0,102.9,4.09
2024-12-03 11:45:00,2240013000,2,63.0,93.3,5.57
2024-12-03 11:50:00,2240010000,4,56.0,89.0,3.906
2024-12-03 11:50:00,2240010000,5,18.0,88.8,2.576
2024-12-03 11:50:00,2240012900,1,79.0,100.2,7.538
2024-12-03 11:50:00,2240012900,4,24.0,78.7,4.246
2024-12-03 11:50:00,2240012900,3,64.0,78.4,10.24
2024-12-03 11:50:00,2240013000,1,50.0,107.4,3.578
2024-12-03 11:50:00,2240010000,3,106.0,86.75,6.527
2024-12-03 11:50:00,2240012900,2,83.0,85.1,10.264
2024-12-03 11:50:00,2240010000,2,117.0,92.0,5.659
2024-12-03 11:50:00,2240007900,2,51.0,87.0,5.694
2024-12-03 11:50:00,2240009900,4,24.0,78.7,4.246
2024-12-03 11:50:00,2240009900,3,64.0,78.4,10.24
2024-12-03 11:50:00,2240009900,2,83.0,85.1,10.264
2024-12-03 11:50:00,2240009900,1,79.0,100.2,7.538
2024-12-03 11:50:00,2240007900,5,18.0,88.8,2.576
2024-12-03 11:50:00,2240007900,4,35.0,84.7,4.768
2024-12-03 11:50:00,2240007900,3,51.0,83.6,6.45
2024-12-03 11:50:00,2240013000,2,66.0,97.0,5.624
2024-12-03 11:50:00,2240007900,1,43.0,91.5,3.642
2024-12-03 11:50:00,2240010000,1,93.0,99.45,3.61
2024-12-03 11:50:00,2240013000,3,55.0,89.9,6.604
2024-12-03 11:50:00,2240014201,1,29.0,122.0,3.478
2024-12-03 11:50:00,2240014101,1,73.0,87.7,7.326
2024-12-03 11:50:00,2240160900,3,196.0,85.4,9.38
2024-12-03 11:50:00,2240160900,2,194.0,86.4,7.96
2024-12-03 11:50:00,2240160900,1,215.0,95.77,6.6733
2024-12-03 11:50:00,2240160800,3,54.0,92.6,2.852
2024-12-03 11:50:00,2240160800,2,119.0,91.97,4.7387
2024-12-03 11:50:00,2240160800,1,92.0,110.57,2.8833
2024-12-03 11:50:00,2240157900,3,147.0,80.87,5.0487
2024-12-03 11:50:00,2240157900,1,163.0,93.93,3.2927
2024-12-03 11:50:00,2240013000,4,21.0,93.3,3.044
2024-12-03 11:50:00,2240157400,2,34.0,80.5,2.162
2024-12-03 11:50:00,2240157400,1,32.0,89.8,1.368
2024-12-03 11:50:00,2240157400,3,30.0,76.5,2.014
2024-12-03 11:50:00,2240157300,2,54.0,54.85,10.33
2024-12-03 11:50:00,2240014101,2,112.0,81.3,13.924
2024-12-03 11:50:00,2240014101,3,82.0,78.0,12.664
2024-12-03 11:50:00,2240157300,3,31.0,86.5,1.126
2024-12-03 11:50:00,2240014201,2,58.0,102.4,9.328
2024-12-03 11:50:00,2240014201,3,50.0,117.2,10.976
2024-12-03 11:50:00,2240014101,4,65.0,75.4,10.442
2024-12-03 11:50:00,2240157100,1,34.0,18.8,21.328
2024-12-03 11:50:00,2240157100,2,20.0,29.2,18.498
2024-12-03 11:50:00,2240157100,3,1.0,96.5,0.238
2024-12-03 11:50:00,2240157300,1,66.0,54.3,11.348
2024-12-03 11:50:00,2240014201,4,80.0,71.7,17.026
2024-12-03 11:50:00,2240157900,2,147.0,85.97,2.4313
2024-12-03 11:55:00,2240160800,3,46.0,92.5,2.4873
2024-12-03 11:55:00,2240160900,1,156.0,99.57,4.952
2024-12-03 11:55:00,2240160900,2,174.0,87.03,7.4727
2024-12-03 11:55:00,2240160900,3,171.0,88.03,7.248
2024-12-03 11:55:00,2240160800,2,124.0,93.4,5.162
2024-12-03 11:55:00,2240160800,1,85.0,107.07,2.8247
2024-12-03 11:55:00,2240007900,2,65.0,84.3,7.694
2024-12-03 11:55:00,2240014101,3,79.0,78.0,12.274
2024-12-03 11:55:00,2240014101,4,62.0,78.4,10.32
2024-12-03 11:55:00,2240014201,1,35.0,121.6,4.77
2024-12-03 11:55:00,2240014201,2,65.0,96.4,9.222
2024-12-03 11:55:00,2240014201,3,73.0,90.8,12.286
2024-12-03 11:55:00,2240157900,3,141.0,81.67,4.8553
2024-12-03 11:55:00,2240014201,4,90.0,67.8,18.328
2024-12-03 11:55:00,2240157100,1,50.0,29.1,7.854
2024-12-03 11:55:00,2240014101,2,92.0,83.2,11.33
2024-12-03 11:55:00,2240157100,3,11.0,71.5,2.498
2024-12-03 11:55:00,2240157300,2,79.0,49.9,9.256
2024-12-03 11:55:00,2240157300,3,38.0,75.15,2.14
2024-12-03 11:55:00,2240157400,1,40.0,95.5,1.062
2024-12-03 11:55:00,2240157400,2,45.0,74.0,2.48
2024-12-03 11:55:00,2240157400,3,27.0,78.8,1.782
2024-12-03 11:55:00,2240157900,1,175.0,89.67,3.2333
2024-12-03 11:55:00,2240157900,2,154.0,81.1,2.4733
2024-12-03 11:55:00,2240007900,1,36.0,91.8,3.548
2024-12-03 11:55:00,2240157300,1,90.0,62.3,4.458
2024-12-03 11:55:00,2240014101,1,66.0,88.6,6.224
2024-12-03 11:55:00,2240157100,2,34.0,25.8,16.032
2024-12-03 11:55:00,2240013000,3,60.0,89.4,6.848
2024-12-03 11:55:00,2240007900,3,62.0,80.4,9.496
2024-12-03 11:55:00,2240013000,4,21.0,89.4,3.322
2024-12-03 11:55:00,2240007900,4,43.0,83.6,5.126
2024-12-03 11:55:00,2240007900,5,22.0,87.0,2.646
2024-12-03 11:55:00,2240009900,1,69.0,102.7,6.358
2024-12-03 11:55:00,2240009900,2,63.0,91.5,6.962
2024-12-03 11:55:00,2240009900,4,20.0,81.3,3.712
2024-12-03 11:55:00,2240010000,1,88.0,98.1,3.653
2024-12-03 11:55:00,2240010000,2,136.0,89.15,6.759
2024-12-03 11:55:00,2240009900,3,54.0,77.9,8.972
2024-12-03 11:55:00,2240013000,1,52.0,104.4,3.758
2024-12-03 11:55:00,2240010000,4,64.0,86.5,4.224
2024-12-03 11:55:00,2240010000,5,22.0,87.0,2.646
2024-12-03 11:55:00,2240012900,1,69.0,102.7,6.358
2024-12-03 11:55:00,2240012900,2,63.0,91.5,6.962
2024-12-03 11:55:00,2240012900,3,54.0,77.9,8.972
2024-12-03 11:55:00,2240012900,4,20.0,81.3,3.712
2024-12-03 11:55:00,2240013000,2,71.0,94.0,5.824
2024-12-03 11:55:00,2240010000,3,122.0,84.9,8.172
2024-12-03 12:00:00,2240157300,2,86.0,73.4,2.34
2024-12-03 12:00:00,2240157300,1,83.0,95.65,1.112
2024-12-03 12:00:00,2240157100,3,9.0,94.8,0.566
2024-12-03 12:00:00,2240014201,2,60.0,90.1,8.93
2024-12-03 12:00:00,2240157100,1,40.0,96.8,1.046
2024-12-03 12:00:00,2240014201,4,68.0,67.7,15.758
2024-12-03 12:00:00,2240014201,3,70.0,76.8,12.88
2024-12-03 12:00:00,2240157300,3,44.0,86.9,1.223
2024-12-03 12:00:00,2240157100,2,41.0,74.4,2.18
2024-12-03 12:00:00,2240157400,1,43.0,94.5,1.178
2024-12-03 12:00:00,2240160900,2,181.0,88.7,7.2053
2024-12-03 12:00:00,2240157400,3,35.0,79.0,1.88
2024-12-03 12:00:00,2240157900,1,176.0,89.77,4.2767
2024-12-03 12:00:00,2240157900,3,146.0,80.4,5.7973
2024-12-03 12:00:00,2240160800,1,94.0,101.4,3.118
2024-12-03 12:00:00,2240160800,2,118.0,91.07,4.8013
2024-12-03 12:00:00,2240160800,3,64.0,90.33,3.2907
2024-12-03 12:00:00,2240160900,1,188.0,96.6,5.8827
2024-12-03 12:00:00,2240160900,3,149.0,92.3,6.256
2024-12-03 12:00:00,2240014201,1,32.0,123.6,5.36
2024-12-03 12:00:00,2240157400,2,45.0,72.4,2.5
2024-12-03 12:00:00,2240014101,4,55.0,78.0,9.352
2024-12-03 12:00:00,2240157900,2,145.0,86.07,2.4987
2024-12-03 12:00:00,2240014101,2,79.0,83.3,10.03
2024-12-03 12:00:00,2240007900,2,61.0,84.8,6.716
2024-12-03 12:00:00,2240007900,3,52.0,83.7,7.328
2024-12-03 12:00:00,2240007900,4,24.0,85.7,2.546
2024-12-03 12:00:00,2240007900,5,18.0,92.6,1.978
2024-12-03 12:00:00,2240009900,1,55.0,104.8,4.726
2024-12-03 12:00:00,2240009900,2,72.0,92.3,8.038
2024-12-03 12:00:00,2240009900,3,48.0,82.9,7.66
2024-12-03 12:00:00,2240009900,4,23.0,81.1,4.102
2024-12-03 12:00:00,2240010000,1,106.0,97.55,4.507
2024-12-03 12:00:00,2240010000,2,127.0,88.9,6.156
2024-12-03 12:00:00,2240010000,3,109.0,85.1,7.337
2024-12-03 12:00:00,2240007900,1,48.0,90.5,4.824
2024-12-03 12:00:00,2240010000,5,18.0,92.6,1.978
2024-12-03 12:00:00,2240010000,4,48.0,87.05,3.058
2024-12-03 12:00:00,2240014101,1,69.0,89.8,6.648
2024-12-03 12:00:00,2240013000,4,24.0,88.4,3.57
2024-12-03 12:00:00,2240013000,3,57.0,86.5,7.346
2024-12-03 12:00:00,2240013000,2,66.0,93.0,5.596
2024-12-03 12:00:00,2240014101,3,70.0,83.8,11.106
2024-12-03 12:00:00,2240012900,4,23.0,81.1,4.102
2024-12-03 12:00:00,2240012900,3,48.0,82.9,7.66
2024-12-03 12:00:00,2240012900,2,72.0,92.3,8.038
2024-12-03 12:00:00,2240012900,1,55.0,104.8,4.726
2024-12-03 12:00:00,2240013000,1,58.0,104.6,4.19
2024-12-03 12:05:00,2240014201,1,43.0,115.6,6.206
2024-12-03 12:05:00,2240014201,2,77.0,82.6,10.24
2024-12-03 12:05:00,2240014201,3,68.0,73.2,13.914
2024-12-03 12:05:00,2240014201,4,78.0,71.3,17.576
2024-12-03 12:05:00,2240157100,1,26.0,98.0,0.972
2024-12-03 12:05:00,2240157100,2,40.0,77.0,1.768
2024-12-03 12:05:00,2240157100,3,4.0,88.6,0.7
2024-12-03 12:05:00,2240157300,1,63.0,94.35,1.032
2024-12-03 12:05:00,2240157300,2,83.0,74.8,2.05
2024-12-03 12:05:00,2240157300,3,45.0,80.15,1.376
2024-12-03 12:05:00,2240157400,3,41.0,71.7,2.052
2024-12-03 12:05:00,2240157400,2,43.0,72.6,2.332
2024-12-03 12:05:00,2240157900,1,196.0,88.87,3.3073
2024-12-03 12:05:00,2240157900,2,141.0,83.27,1.9893
2024-12-03 12:05:00,2240160800,1,66.0,103.47,1.9887
2024-12-03 12:05:00,2240160800,2,121.0,95.43,4.6893
2024-12-03 12:05:00,2240160800,3,71.0,95.5,3.4173
2024-12-03 12:05:00,2240160900,1,162.0,96.83,4.9873
2024-12-03 12:05:00,2240160900,2,148.0,89.37,6.194
2024-12-03 12:05:00,2240160900,3,145.0,85.87,7.062
2024-12-03 12:05:00,2240014101,4,62.0,75.1,10.508
2024-12-03 12:05:00,2240157400,1,37.0,90.7,1.092
2024-12-03 12:05:00,2240157900,3,158.0,82.43,5.1867
2024-12-03 12:05:00,2240014101,3,73.0,83.0,11.546
2024-12-03 12:05:00,2240014101,1,70.0,90.0,6.658
2024-12-03 12:05:00,2240014101,2,79.0,84.5,10.32
2024-12-03 12:05:00,2240007900,1,49.0,90.7,4.956
2024-12-03 12:05:00,2240007900,2,59.0,84.7,6.582
2024-12-03 12:05:00,2240007900,3,48.0,83.2,6.348
2024-12-03 12:05:00,2240007900,4,39.0,84.3,4.878
2024-12-03 12:05:00,2240007900,5,12.0,86.6,1.788
2024-12-03 12:05:00,2240009900,1,73.0,101.9,6.75
2024-12-03 12:05:00,2240009900,3,57.0,81.0,9.41
2024-12-03 12:05:00,2240009900,4,27.0,78.9,4.814
2024-12-03 12:05:00,2240010000,1,118.0,97.3,5.012
2024-12-03 12:05:00,2240010000,2,127.0,88.0,6.082
2024-12-03 12:05:00,2240009900,2,73.0,89.1,8.874
2024-12-03 12:05:00,2240010000,4,63.0,86.25,3.973
2024-12-03 12:05:00,2240010000,3,98.0,87.3,6.209
2024-12-03 12:05:00,2240013000,3,50.0,91.4,6.07
2024-12-03 12:05:00,2240013000,2,68.0,91.3,5.582
2024-12-03 12:05:00,2240013000,1,69.0,103.9,5.068
2024-12-03 12:05:00,2240012900,4,27.0,78.9,4.814
2024-12-03 12:05:00,2240013000,4,24.0,88.2,3.068
2024-12-03 12:05:00,2240012900,2,73.0,89.1,8.874
2024-12-03 12:05:00,2240012900,1,73.0,101.9,6.75
2024-12-03 12:05:00,2240010000,5,12.0,86.6,1.788
2024-12-03 12:05:00,2240012900,3,57.0,81.0,9.41
2024-12-03 12:10:00,2240157300,2,96.0,75.9,1.79
2024-12-03 12:10:00,2240014201,1,43.0,109.9,5.992
2024-12-03 12:10:00,2240014201,2,72.0,83.2,10.006
2024-12-03 12:10:00,2240014201,3,76.0,78.4,13.68
2024-12-03 12:10:00,2240014201,4,81.0,73.4,17.238
2024-12-03 12:10:00,2240157100,1,49.0,96.7,1.152
2024-12-03 12:10:00,2240157100,2,50.0,77.8,1.454
2024-12-03 12:10:00,2240157100,3,9.0,90.1,1.006
2024-12-03 12:10:00,2240157300,1,98.0,93.05,1.169
2024-12-03 12:10:00,2240157300,3,42.0,81.5,1.591
2024-12-03 12:10:00,2240160900,3,185.0,83.33,8.6093
2024-12-03 12:10:00,2240157400,2,46.0,74.0,2.126
2024-12-03 12:10:00,2240157400,3,33.0,72.9,2.176
